"utterance","identifier","path","pred","num_tolerance","support","isbest","iscorrect","isnovel"
2111,"adʒyʒəʁa","#al:alɛ:lɛʒ:ɛʒə:ʒəʁ:əʁE:ʁE#","alɛʒəʁE",0,0.40672645064939666,false,false,false
2111,"adʒyʒəʁa","#ad:adm:dmi:min:ini:nis:is#","adminis",0,0.39251134901431256,false,false,true
2111,"adʒyʒəʁa","#ad:adu:dus:usi:sis:is#","adusis",0,0.3029611458031605,false,false,false
2111,"adʒyʒəʁa","#aj:aj#","aj",0,0.262785151721555,false,false,false
2112,"admEtʁa","#ab:abʁ:bʁi:ʁit:itə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","abʁitəʁɔ̃",0,0.7939239590992866,true,true,false
2112,"admEtʁa","#ab:abʁ:bʁi:ʁit:itə:təʁ:əʁE:ʁE#","abʁitəʁE",0,0.7392953444158958,false,false,false
2112,"admEtʁa","#ab:abʁ:bʁi:ʁit:it#","abʁit",0,0.7330865499874034,false,false,false
2112,"admEtʁa","#ak:akœ:kœj:œjə:jəʁ:əʁɔ:ʁɔ̃:ɔ̃#","akœjəʁɔ̃",0,0.658345846477979,false,false,false
2112,"admEtʁa","#ak:akœ:kœj:œj#","akœj",0,0.6459061136841736,false,false,false
2112,"admEtʁa","#ag:agʁ:gʁE:ʁEm:Emɑ:mɑ̃:ɑ̃t:̃t#","agʁEmɑ̃t",0,0.6312780377544006,false,false,false
2112,"admEtʁa","#ag:agʁ:gʁɑ:ʁɑ̃:ɑ̃d:̃di:dis:is#","agʁɑ̃dis",0,0.6181660539727158,false,false,false
2112,"admEtʁa","#ak:akœ:kœj:œjə:jəʁ:əʁE:ʁE#","akœjəʁE",0,0.5928618476794612,false,false,false
2112,"admEtʁa","#ag:agʁ:gʁE:ʁE#","agʁE",0,0.34615462244410683,false,false,false
2113,"administʁəʁa","#ab:abʁ:bʁɔ:ʁɔʒ:ɔʒ#","abʁɔʒ",0,0.7389317338137871,true,false,false
2113,"administʁəʁa","#ab:abʁ:bʁɔ:ʁɔʒ:ɔʒə:ʒəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abʁɔʒəʁɔ̃",0,0.711007619171323,false,true,false
2113,"administʁəʁa","#ab:abʁ:bʁɔ:ʁɔʒ:ɔʒə:ʒəʁ:əʁE:ʁE#","abʁɔʒəʁE",0,0.698952834099116,false,false,false
2113,"administʁəʁa","#ad:adɔ:dɔʁ:ɔʁ#","adɔʁ",0,0.29810541054893125,false,false,false
2114,"admiʁəʁa","#ab:abʒ:bʒy:ʒyʁ:yʁ#","abʒyʁ",0,0.41306771819506866,true,false,false
2114,"admiʁəʁa","#Eg:Egɥ:gɥi:ɥij:ij#","Egɥij",0,0.38160076793083153,false,false,false
2114,"admiʁəʁa","#ag:agʁ:gʁE:ʁE#","agʁE",0,0.3491773189543754,false,false,false
2115,"admOnɛstəʁa",,,,,,,
2116,"adɔnəʁa","#ap:aps:psɔ:sɔʁ:ɔʁb:ʁbə:bəʁ:əʁɔ:ʁɔ̃:ɔ̃#","apsɔʁbəʁɔ̃",0,0.7555973554700419,true,true,false
2116,"adɔnəʁa","#ap:aps:psɔ:sɔʁ:ɔʁb:ʁb#","apsɔʁb",0,0.6760411954539143,false,false,false
2116,"adɔnəʁa","#ap:aps:psɔ:sɔʁ:ɔʁb:ʁbə:bəʁ:əʁE:ʁE#","apsɔʁbəʁE",0,0.626251460358515,false,false,false
2117,"adOptəʁa",,,,,,,
2118,"adɔʁəʁa",,,,,,,
2119,"adɔsəʁa","#ab:aby:byz:yzə:zəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abyzəʁɔ̃",0,0.5975368214836451,true,true,false
2119,"adɔsəʁa","#ab:aby:byz:yzə:zəʁ:əʁE:ʁE#","abyzəʁE",0,0.3448688577733113,false,false,false
2120,"adubəʁa","#ak:aka:kab:abl:blə:ləʁ:əʁɔ:ʁɔ̃:ɔ̃#","akabləʁɔ̃",0,0.7949253896528752,true,true,false
2120,"adubəʁa","#ak:aka:kab:abl:blə:ləʁ:əʁa:ʁa#","akabləʁa",0,0.7520442547404886,false,false,false
2120,"adubəʁa","#ak:aka:kab:abl:blə:ləʁ:əʁE:ʁE#","akabləʁE",0,0.7445014919305929,false,false,false
2121,"adusiʁa",,,,,,,
2122,"adʁɛsəʁa","#ak:aks:ksɛ:sɛd:ɛdə:dəʁ:əʁɔ:ʁɔ̃:ɔ̃#","aksɛdəʁɔ̃",0,0.8125777657030414,true,true,false
2122,"adʁɛsəʁa","#ak:aks:ksɛ:sɛd:ɛd#","aksɛd",0,0.698023648699193,false,false,false
2122,"adʁɛsəʁa","#ak:aks:ksɛ:sɛd:ɛdə:dəʁ:əʁE:ʁE#","aksɛdəʁE",0,0.6403215885845672,false,false,false
2122,"adʁɛsəʁa","#ak:aks:ksɛ:sɛd:ɛdə:dəʁ:əʁa:ʁa#","aksɛdəʁa",0,0.6214954540958535,false,false,false
2122,"adʁɛsəʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁɔ:ʁɔ̃:ɔ̃#","adʁɛsəʁɔ̃",0,0.5580225516208974,false,false,false
2122,"adʁɛsəʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁE:ʁE#","adʁɛsəʁE",0,0.4642675807148874,false,false,false
2122,"adʁɛsəʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁa:ʁa#","adʁɛsəʁa",0,0.41421826438666703,false,false,false
2122,"adʁɛsəʁa","#ab:abɔ:bɔn:ɔnə:nəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abɔnəʁɔ̃",0,0.3811900048979865,false,false,false
2122,"adʁɛsəʁa","#ab:abɔ:bɔn:ɔnə:nəʁ:əʁE:ʁE#","abɔnəʁE",0,0.275065023774795,false,false,false
2122,"adʁɛsəʁa","#ab:abɔ:bɔn:ɔnə:nəʁ:əʁa:ʁa#","abɔnəʁa",0,0.23373680226353366,false,false,false
2123,"adyləʁa",,,,,,,
2124,"advjɛ̃dʁa","#ak:aks:ksɛ:sɛp:ɛpt:pt#","aksɛpt",0,0.6933001429439158,true,false,false
2124,"advjɛ̃dʁa","#ak:aks:ksɛ:sɛp:ɛpt:ptə:təʁ:əʁE:ʁE#","aksɛptəʁE",0,0.681747300245715,false,false,false
2124,"advjɛ̃dʁa","#ak:aky:kyz:yz#","akyz",0,0.5815525789089235,false,false,false
2125,"aɛʁəʁa","#ak:aks:ksE:sEs:Esw:swa:waʁ:aʁi:ʁiz:iz#","aksEswaʁiz",0,0.5198293680484035,true,false,false
2125,"aɛʁəʁa","#af:afi:fiʃ:iʃ#","afiʃ",0,0.21019551598124497,false,false,false
2126,"afadiʁa","#ak:akl:kla:lam:am#","aklam",0,0.740556827192261,true,false,false
2126,"afadiʁa","#ak:akl:kla:lam:amə:məʁ:əʁɔ:ʁɔ̃:ɔ̃#","aklaməʁɔ̃",0,0.7382754694585179,false,true,false
2126,"afadiʁa","#ak:akl:kla:lam:amə:məʁ:əʁa:ʁa#","aklaməʁa",0,0.7104435979610411,false,false,false
2127,"afEbliʁa",,,,,,,
2128,"afɛʁəʁa",,,,,,,
2129,"afɛsəʁa","#ak:akɔ:kɔ̃:ɔ̃p:̃pa:paɲ:aɲ#","akɔ̃paɲ",0,0.8018628445319665,true,false,false
2130,"afaləʁa","#ak:akɔ:kɔ̃:ɔ̃p:̃pl:pli:lis:is#","akɔ̃plis",0,0.8746954482653214,true,false,false
2130,"afaləʁa","#af:afɛ:fɛʁ:ɛʁm:ʁmi:mis:is#","afɛʁmis",0,0.8552477769571868,false,false,false
2131,"afaməʁa","#ak:akɔ:kɔʁ:ɔʁd:ʁdə:dəʁ:əʁɔ:ʁɔ̃:ɔ̃#","akɔʁdəʁɔ̃",0,0.8553198812097789,true,true,false
2131,"afaməʁa","#ak:akɔ:kɔʁ:ɔʁd:ʁd#","akɔʁd",0,0.8066896199354074,false,false,false
2131,"afaməʁa","#ak:akɔ:kɔʁ:ɔʁd:ʁdə:dəʁ:əʁa:ʁa#","akɔʁdəʁa",0,0.7637778372741157,false,false,false
2131,"afaməʁa","#ak:akɔ:kɔʁ:ɔʁd:ʁdə:dəʁ:əʁE:ʁE#","akɔʁdəʁE",0,0.7443827697370177,false,false,false
2132,"afɛktəʁa","#ak:akɔ:kɔs:ɔst:stə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","akɔstəʁɔ̃",0,0.7453283556778216,true,true,false
2132,"afɛktəʁa","#ak:akɔ:kɔs:ɔst:st#","akɔst",0,0.6353452760565418,false,false,false
2132,"afɛktəʁa","#af:afʁ:fʁɛ:ʁɛt:ɛt#","afʁɛt",0,0.6151546019872809,false,false,false
2132,"afɛktəʁa","#am:ama:maʁ:aʁ#","amaʁ",0,0.45039278094181057,false,false,false
2133,"afEksjɔnəʁa","#ak:aku:kuʃ:uʃ#","akuʃ",0,0.7218621172443688,true,false,false
2133,"afEksjɔnəʁa","#ak:aku:kuʃ:uʃə:ʃəʁ:əʁɔ:ʁɔ̃:ɔ̃#","akuʃəʁɔ̃",0,0.7180750067794132,false,true,false
2133,"afEksjɔnəʁa","#ak:aku:kuʃ:uʃə:ʃəʁ:əʁE:ʁE#","akuʃəʁE",0,0.589164857208187,false,false,false
2133,"afEksjɔnəʁa","#ak:aku:kuʃ:uʃE:ʃE#","akuʃE",0,0.5424557393013428,false,false,false
2134,"afɛʁmiʁa","#ab:abɔ:bɔn:ɔnə:nəʁ:əʁE:ʁE#","abɔnəʁE",0,0.6909956461212907,true,false,false
2134,"afɛʁmiʁa","#ab:abɔ:bɔn:ɔnə:nəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abɔnəʁɔ̃",0,0.6742829499183942,false,false,false
2135,"afiʃəʁa",,,,,,,
2136,"afiliʁa",,,,,,,
2137,"afinəʁa","#ak:akʁ:kʁE:ʁEd:Edi:dit:it#","akʁEdit",0,0.5412059771156467,true,false,false
2138,"afiʁməʁa",,,,,,,
2139,"aflœʁəʁa",,,,,,,
2140,"afliʒəʁa","#ak:akœ:kœj:œj#","akœj",0,0.8381944290848072,true,false,false
2140,"afliʒəʁa","#ak:akœ:kœj:œjə:jəʁ:əʁɔ:ʁɔ̃:ɔ̃#","akœjəʁɔ̃",0,0.8027925833544023,false,true,false
2140,"afliʒəʁa","#ak:akœ:kœj:œjə:jəʁ:əʁa:ʁa#","akœjəʁa",0,0.6799097900907506,false,false,false
2141,"aflyʁa","#ak:aky:kyl:yl#","akyl",0,0.5634925102288376,true,false,false
2141,"aflyʁa","#ak:aky:kym:ymy:myl:ylə:ləʁ:əʁE:ʁE#","akymyləʁE",0,0.390162692302948,false,false,false
2141,"aflyʁa","#ad:adʒ:dʒy:ʒyʁ:yʁE:ʁE#","adʒyʁE",0,0.31280016908886144,false,false,false
2142,"afɔləʁa",,,,,,,
2143,"afʁɑ̃ʃiʁa","#ak:aky:kyz:yzə:zəʁ:əʁɔ:ʁɔ̃:ɔ̃#","akyzəʁɔ̃",0,0.7533816616172222,true,true,false
2143,"afʁɑ̃ʃiʁa","#ak:aky:kyl:yl#","akyl",0,0.6017167185762918,false,false,false
2143,"afʁɑ̃ʃiʁa","#ak:aky:kyz:yzə:zəʁ:əʁE:ʁE#","akyzəʁE",0,0.5949547137743213,false,false,false
2143,"afʁɑ̃ʃiʁa","#ak:aky:kyz:yzə:zəʁ:əʁa:ʁa#","akyzəʁa",0,0.5893090626765833,false,false,false
2143,"afʁɑ̃ʃiʁa","#ab:abʁ:bʁœ:ʁœv:œv#","abʁœv",0,0.5834321617473431,false,false,false
2143,"afʁɑ̃ʃiʁa","#ad:ady:dyl:yl#","adyl",0,0.5279413554673043,false,false,false
2144,"afʁɛtəʁa","#aʃ:aʃa:ʃal:al#","aʃal",0,0.9895615638106569,true,false,false
2144,"afʁɛtəʁa","#aʃ:aʃa:ʃal:alə:ləʁ:əʁE:ʁE#","aʃaləʁE",0,0.9700438641770316,false,false,false
2144,"afʁɛtəʁa","#aʃ:aʃa:ʃal:alE:lE#","aʃalE",0,0.9652560430708189,false,false,false
2144,"afʁɛtəʁa","#aʃ:aʃa:ʃal:ala:la#","aʃala",0,0.9639363721605647,false,false,false
2144,"afʁɛtəʁa","#aʃ:aʃa:ʃal:ala:las:as#","aʃalas",0,0.9531228898204555,false,false,false
2145,"afʁɔ̃təʁa","#aj:aj#","aj",0,0.5790655922755603,true,false,false
2145,"afʁɔ̃təʁa","#af:afʁ:fʁɛ:ʁɛt:ɛt#","afʁɛt",0,0.5209499507474611,false,false,false
2145,"afʁɔ̃təʁa","#Eg:Egɥ:gɥi:ɥij:ij#","Egɥij",0,0.4991337791482867,false,false,false
2146,"afybləʁa","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","aʃɛtəʁɔ̃",0,0.8274088616117178,true,true,false
2146,"afybləʁa","#aʃ:aʃɛ:ʃɛt:ɛt#","aʃɛt",0,0.7221428380848061,false,false,false
2146,"afybləʁa","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁE:ʁE#","aʃɛtəʁE",0,0.7002727860881824,false,false,false
2146,"afybləʁa","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁa:ʁa#","aʃɛtəʁa",0,0.6920584547997355,false,false,false
2147,"afytəʁa",,,,,,,
2148,"agasəʁa","#aʃ:aʃɔ:ʃɔp:ɔpə:pəʁ:əʁa:ʁa#","aʃɔpəʁa",0,0.5911224521843963,true,false,false
2148,"agasəʁa","#aʃ:aʃɔ:ʃɔp:ɔpə:pəʁ:əʁE:ʁE#","aʃɔpəʁE",0,0.5891901622284503,false,false,false
2148,"agasəʁa","#aʃ:aʃɔ:ʃɔp:ɔp#","aʃɔp",0,0.32692441118079774,false,false,false
2148,"agasəʁa","#Eg:Egɥ:gɥi:ɥij:ij#","Egɥij",0,0.26937778639294424,false,false,false
2148,"agasəʁa","#ab:abʁ:bʁɔ:ʁɔʒ:ɔʒ#","abʁɔʒ",0,0.1931095107540995,false,false,false
2149,"aʒɑ̃səʁa","#ak:akj:kjɛ:jɛʁ:ɛʁ#","akjɛʁ",0,0.5913239461520553,true,false,false
2149,"aʒɑ̃səʁa","#ak:akɔ:kɔʁ:ɔʁd:ʁdə:dəʁ:əʁɔ:ʁɔ̃:ɔ̃#","akɔʁdəʁɔ̃",0,0.5622493958951867,false,false,false
2149,"aʒɑ̃səʁa","#ab:abɔ:bɔʁ:ɔʁd:ʁdə:dəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abɔʁdəʁɔ̃",0,0.5572320748690379,false,false,false
2150,"aʒənujəʁa","#ak:akj:kjɛ:jɛs:ɛsə:səʁ:əʁɔ:ʁɔ̃:ɔ̃#","akjɛsəʁɔ̃",0,0.5209864584414292,true,true,false
2150,"aʒənujəʁa","#ak:akj:kjɛ:jɛs:ɛsə:səʁ:əʁa:ʁa#","akjɛsəʁa",0,0.30490275329998634,false,false,false
2150,"aʒənujəʁa","#ak:akj:kjɛ:jɛs:ɛsə:səʁ:əʁE:ʁE#","akjɛsəʁE",0,0.26446526243879903,false,false,false
2151,"aglOmɛʁəʁa","#ak:aki:kit:itə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","akitəʁɔ̃",0,0.8412557231805123,true,true,false
2151,"aglOmɛʁəʁa","#ak:aki:kit:it#","akit",0,0.8170698541836523,false,false,false
2151,"aglOmɛʁəʁa","#ak:aki:kit:itə:təʁ:əʁE:ʁE#","akitəʁE",0,0.7907552676873698,false,false,false
2152,"aglytinəʁa","#ak:aks:ksj:sjɔ:jɔn:ɔn#","aksjɔn",0,0.7086662600298447,true,false,false
2152,"aglytinəʁa","#Eg:Egɥ:gɥi:ɥij:ij#","Egɥij",0,0.5040998265130959,false,false,false
2153,"agʁavəʁa",,,,,,,
2154,"aʒiʁa",,,,,,,
2155,"aʒitəʁa","#ad:ada:dap:apt:ptə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","adaptəʁɔ̃",0,0.8544208935695332,true,true,false
2155,"aʒitəʁa","#ad:ada:dap:apt:ptə:təʁ:əʁa:ʁa#","adaptəʁa",0,0.8076945972376804,false,false,false
2155,"aʒitəʁa","#ad:ada:dap:apt:ptə:təʁ:əʁE:ʁE#","adaptəʁE",0,0.7727933663951714,false,false,false
2156,"agOnizəʁa",,,,,,,
2157,"agʁɑ̃diʁa","#ad:adɛ:dɛʁ:ɛʁə:ʁəʁ:əʁɔ:ʁɔ̃:ɔ̃#","adɛʁəʁɔ̃",0,0.7526598040268648,true,true,false
2157,"agʁɑ̃diʁa","#ad:adɛ:dɛʁ:ɛʁ#","adɛʁ",0,0.5975996821573498,false,false,false
2157,"agʁɑ̃diʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁɔ:ʁɔ̃:ɔ̃#","adʁɛsəʁɔ̃",0,0.4487938213167168,false,false,false
2157,"agʁɑ̃diʁa","#ag:agʁ:gʁɛ:ʁɛs:ɛsə:səʁ:əʁɔ:ʁɔ̃:ɔ̃#","agʁɛsəʁɔ̃",0,0.4259294952244945,false,false,false
2157,"agʁɑ̃diʁa","#ag:agʁ:gʁE:ʁE#","agʁE",0,0.4074089634409016,false,false,false
2158,"agʁEʁa",,,,,,,
2159,"agʁɛʒəʁa",,,,,,,
2160,"agʁEmɑ̃təʁa","#ad:ady:dyl:yl#","adyl",0,0.6197890671636171,true,false,false
2161,"agʁɛsəʁa","#ad:adm:dmi:min:ini:nis:ist:stʁ:tʁ#","administʁ",0,0.594538168086212,true,false,false
2162,"agʁipəʁa","#ad:adm:dmi:miʁ:iʁə:ʁəʁ:əʁɔ:ʁɔ̃:ɔ̃#","admiʁəʁɔ̃",0,0.7687220347965044,true,true,false
2162,"agʁipəʁa","#ad:adm:dmi:miʁ:iʁə:ʁəʁ:əʁa:ʁa#","admiʁəʁa",0,0.565541525468236,false,false,false
2163,"ɛdəʁa","#ad:adɔ:dɔn:ɔnə:nəʁ:əʁE:ʁE#","adɔnəʁE",0,0.8759091962974447,true,false,false
2163,"ɛdəʁa","#ad:adɔ:dɔn:ɔnə:nəʁ:əʁɔ:ʁɔ̃:ɔ̃#","adɔnəʁɔ̃",0,0.8241169462590086,false,true,false
2164,"Egʁiʁa","#ad:adO:dOp:Opt:ptə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","adOptəʁɔ̃",0,0.8281042722283807,true,true,false
2164,"Egʁiʁa","#ad:adO:dOp:Opt:pt#","adOpt",0,0.7343031206851187,false,false,false
2164,"Egʁiʁa","#ab:abɔ:bɔʁ:ɔʁd:ʁdə:dəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abɔʁdəʁɔ̃",0,0.6773842991427096,false,false,false
2164,"Egʁiʁa","#ad:adO:dOp:Opt:ptə:təʁ:əʁa:ʁa#","adOptəʁa",0,0.6650260709643006,false,false,false
2164,"Egʁiʁa","#ad:adO:dOp:Opt:ptə:təʁ:əʁE:ʁE#","adOptəʁE",0,0.6447786460628951,false,false,false
2164,"Egʁiʁa","#ad:ada:dap:apt:ptə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","adaptəʁɔ̃",0,0.5676653105556108,false,false,false
2164,"Egʁiʁa","#ad:ada:dap:apt:pt#","adapt",0,0.5070584744945785,false,false,false
2164,"Egʁiʁa","#ab:abɔ:bɔʁ:ɔʁd:ʁdə:dəʁ:əʁa:ʁa#","abɔʁdəʁa",0,0.505388550088133,false,false,false
2164,"Egʁiʁa","#ab:abɔ:bɔʁ:ɔʁd:ʁdə:dəʁ:əʁE:ʁE#","abɔʁdəʁE",0,0.49693895056405896,false,false,false
2164,"Egʁiʁa","#ad:ada:dap:apt:ptə:təʁ:əʁE:ʁE#","adaptəʁE",0,0.40906332350512836,false,false,false
2165,"Egɥijəʁa","#ad:adɔ:dɔʁ:ɔʁə:ʁəʁ:əʁɔ:ʁɔ̃:ɔ̃#","adɔʁəʁɔ̃",0,0.6410173061989618,true,true,false
2165,"Egɥijəʁa","#ad:adɔ:dɔʁ:ɔʁə:ʁəʁ:əʁE:ʁE#","adɔʁəʁE",0,0.5033537475206051,false,false,false
2165,"Egɥijəʁa","#ad:adɔ:dɔʁ:ɔʁə:ʁəʁ:əʁa:ʁa#","adɔʁəʁa",0,0.4891654783047402,false,false,false
2165,"Egɥijəʁa","#ad:ady:dyl:yl#","adyl",0,0.4608335402757338,false,false,false
2166,"Egɥijɔnəʁa",,,,,,,
2167,"Egizəʁa",,,,,,,
2168,"Emɑ̃təʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛs#","adʁɛs",0,0.8774743128368608,true,false,false
2168,"Emɑ̃təʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁɔ:ʁɔ̃:ɔ̃#","adʁɛsəʁɔ̃",0,0.8699792175377934,false,true,false
2168,"Emɑ̃təʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁa:ʁa#","adʁɛsəʁa",0,0.8305310376880183,false,false,false
2168,"Emɑ̃təʁa","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁE:ʁE#","adʁɛsəʁE",0,0.8157997681534963,false,false,false
2169,"ɛməʁa","#ak:akl:kla:lam:am#","aklam",0,0.5723422266310606,true,false,false
2169,"ɛməʁa","#ak:akɔ:kɔʁ:ɔʁd:ʁd#","akɔʁd",0,0.45171082204003776,false,false,false
2170,"aʒuʁnəʁa",,,,,,,
2171,"aʒutəʁa",,,,,,,
2172,"aʒystəʁa",,,,,,,
2173,"alaʁməʁa","#af:afa:fal:alə:ləʁ:əʁɔ:ʁɔ̃:ɔ̃#","afaləʁɔ̃",0,0.7723357165467938,true,true,false
2173,"alaʁməʁa","#af:afa:fal:alə:ləʁ:əʁE:ʁE#","afaləʁE",0,0.7652240444907648,false,false,false
2174,"alɛʁtəʁa","#af:afa:fam:amə:məʁ:əʁɔ:ʁɔ̃:ɔ̃#","afaməʁɔ̃",0,0.639341385526957,true,true,false
2174,"alɛʁtəʁa","#af:afa:fam:amə:məʁ:əʁE:ʁE#","afaməʁE",0,0.6105884349270233,false,false,false
2174,"alɛʁtəʁa","#af:afa:fam:amə:məʁ:əʁa:ʁa#","afaməʁa",0,0.5861678665048484,false,false,true
2174,"alɛʁtəʁa","#af:afa:fam:am#","afam",0,0.5476152471345453,false,false,false
2174,"alɛʁtəʁa","#ab:aby:byz:yzə:zəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abyzəʁɔ̃",0,0.44664376489519125,false,false,false
2174,"alɛʁtəʁa","#ak:aky:kyl:yl#","akyl",0,0.4459154394777879,false,false,false
2174,"alɛʁtəʁa","#ab:abʁ:bʁɛ:ʁɛʒ:ɛʒə:ʒəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abʁɛʒəʁɔ̃",0,0.3884405986492203,false,false,false
2174,"alɛʁtəʁa","#ad:adO:dOp:Opt:ptə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","adOptəʁɔ̃",0,0.3619337656467079,false,false,false
2174,"alɛʁtəʁa","#af:afl:fly:ly#","afly",0,0.34511869275651397,false,false,false
2174,"alɛʁtəʁa","#ad:ada:dap:apt:ptə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","adaptəʁɔ̃",0,0.32643310058931085,false,false,false
2175,"aljɛnəʁa","#af:afɛ:fɛk:ɛkt:ktə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","afɛktəʁɔ̃",0,0.8554872027814685,true,true,false
2175,"aljɛnəʁa","#af:afɛ:fɛk:ɛkt:ktə:təʁ:əʁa:ʁa#","afɛktəʁa",0,0.7968752053852848,false,false,false
2175,"aljɛnəʁa","#af:afɛ:fɛk:ɛkt:ktə:təʁ:əʁE:ʁE#","afɛktəʁE",0,0.7258371366197554,false,false,false
2175,"aljɛnəʁa","#af:afɛ:fɛk:ɛkt:kt#","afɛkt",0,0.7053037701278388,false,false,false
2175,"aljɛnəʁa","#ad:ada:dap:apt:ptə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","adaptəʁɔ̃",0,0.5437818214342973,false,false,false
2175,"aljɛnəʁa","#ad:ada:dap:apt:ptə:təʁ:əʁa:ʁa#","adaptəʁa",0,0.4497466135090788,false,false,false
2175,"aljɛnəʁa","#ad:ada:dap:apt:ptə:təʁ:əʁE:ʁE#","adaptəʁE",0,0.4371483929861022,false,false,false
2176,"aliɲəʁa","#ad:ada:dap:apt:pt#","adapt",0,0.48000230396707355,true,false,false
2176,"aliɲəʁa","#ad:adO:dOp:Opt:pt#","adOpt",0,0.3719661557088791,false,false,false
2177,"alimɑ̃təʁa",,,,,,,
2178,"alɛtəʁa","#af:afi:fiʃ:iʃ#","afiʃ",0,0.8799116872719054,true,false,false
2178,"alɛtəʁa","#af:afi:fiʃ:iʃə:ʃəʁ:əʁɔ:ʁɔ̃:ɔ̃#","afiʃəʁɔ̃",0,0.8192856503659323,false,true,false
2179,"alɛʒəʁa","#af:afi:fil:ili:li#","afili",0,0.7956372672644807,true,false,false
2180,"alɛgəʁa","#af:afi:fiʁ:iʁm:ʁmə:məʁ:əʁɔ:ʁɔ̃:ɔ̃#","afiʁməʁɔ̃",0,0.8229040870296354,true,true,false
2180,"alɛgəʁa","#af:afi:fiʁ:iʁm:ʁm#","afiʁm",0,0.6803908454558446,false,false,false
2181,"iʁa","#af:afl:flœ:lœʁ:œʁə:ʁəʁ:əʁɔ:ʁɔ̃:ɔ̃#","aflœʁəʁɔ̃",0,0.7681017153595233,true,true,false
2181,"iʁa","#af:afl:flœ:lœʁ:œʁə:ʁəʁ:əʁa:ʁa#","aflœʁəʁa",0,0.6993897797281396,false,false,false
2181,"iʁa","#af:afl:flœ:lœʁ:œʁə:ʁəʁ:əʁE:ʁE#","aflœʁəʁE",0,0.6693442669854471,false,false,true
2181,"iʁa","#af:afl:flœ:lœʁ:œʁ#","aflœʁ",0,0.4029545257998628,false,false,false
2181,"iʁa","#af:afɛ:fɛk:ɛkt:kt#","afɛkt",0,0.2229584238362599,false,false,false
2182,"aliʁa","#af:afl:fli:liʒ:iʒə:ʒəʁ:əʁE:ʁE#","afliʒəʁE",0,0.7484301297811012,true,false,false
2182,"aliʁa","#af:afl:fli:liʒ:iʒə:ʒəʁ:əʁa:ʁa#","afliʒəʁa",0,0.7081912492626601,false,false,false
2182,"aliʁa","#af:afl:fli:liʒ:iʒə:ʒəʁ:əʁɔ:ʁɔ̃:ɔ̃#","afliʒəʁɔ̃",0,0.6930561277372456,false,true,false
2183,"alɔ̃ʒəʁa","#af:afl:fly:ly#","afly",0,0.6208416454826047,true,false,false
2184,"aluʁa",,,,,,,
2185,"alyməʁa",,,,,,,
2186,"aluʁdiʁa","#af:afʁ:fʁɔ:ʁɔ̃:ɔ̃t:̃t#","afʁɔ̃t",0,0.808433330587115,true,false,false
2187,"altɛʁəʁa","#af:afy:fyb:ybl:blə:ləʁ:əʁɔ:ʁɔ̃:ɔ̃#","afybləʁɔ̃",0,0.7509647592734708,true,true,false
2187,"altɛʁəʁa","#af:afy:fyb:ybl:blə:ləʁ:əʁE:ʁE#","afybləʁE",0,0.7045290557541908,false,false,false
2187,"altɛʁəʁa","#af:afy:fyb:ybl:bl#","afybl",0,0.6215870640289183,false,false,false
2187,"altɛʁəʁa","#ak:akɔ:kɔl:ɔlə:ləʁ:əʁE:ʁE#","akɔləʁE",0,0.45218280742395905,false,false,false
2187,"altɛʁəʁa","#ab:abʒ:bʒy:ʒyʁ:yʁ#","abʒyʁ",0,0.41617921806060354,false,false,false
2188,"altɛʁnəʁa","#af:afy:fyt:yt#","afyt",0,0.3394939591344501,true,false,false
